id_employee,age,genre,nombre_experiences_precedentes,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,revenu_mensuel_log,annee_experience_totale_log,annees_dans_l_entreprise_log,annees_dans_le_poste_actuel_log,annees_depuis_la_derniere_promotion_log,annes_sous_responsable_actuel_log,distance_domicile_travail_classe,ratio_anciennete_poste,ratio_anciennete_manager,ratio_experience_entreprise,mobilite_interne_potentielle,jamais_promu,retard_promotion_relatif,progression_salariale_faible,mediane_revenu_par_niveau,revenu_par_niveau,sous_remunere_niveau,mediane_revenu_par_poste,revenu_par_poste,evolution_evaluation,bonne_perf_peu_augmente,statut_marital_Célibataire,statut_marital_Divorcé(e),statut_marital_Marié(e),departement_Commercial,departement_Consulting,departement_Ressources Humaines,frequence_deplacement_Aucun,frequence_deplacement_Frequent,frequence_deplacement_Occasionnel,poste_regroupe_Assistant de Direction,poste_regroupe_Autre,poste_regroupe_Cadre Commercial,poste_regroupe_Consultant,poste_regroupe_Manager,poste_regroupe_Senior Manager,poste_regroupe_Tech Lead,domaine_etude_regroupe_Autre,domaine_etude_regroupe_Entrepreunariat,domaine_etude_regroupe_Infra & Cloud,domaine_etude_regroupe_Marketing,domaine_etude_regroupe_Transformation Digitale
68,44,0,5,2,3,2,1,3,2,4,1,0.21,0,1,2,1,5,8.604287898267172,2.302585092994046,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0.6,0.6,0.4,1,0,0.2,0,5340.0,1.0213483146067415,0,6231.0,0.8753009147809341,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,35,1,2,3,2,3,1,3,3,3,1,0.13,0,1,3,11,2,9.198773735604718,2.3978952727983707,1.6094379124341003,0.0,1.0986122886681098,1.3862943611198906,3,0.0,0.6,0.36363636363636365,4,0,0.4,1,9980.0,0.9903807615230461,1,6811.0,1.4511819116135662,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,26,0,7,3,2,2,4,3,2,3,1,0.19,0,1,2,23,3,8.332789468417959,1.791759469228055,1.0986122886681098,1.0986122886681098,0.0,0.0,4,0.6666666666666666,0.0,0.3333333333333333,0,1,0.0,0,5340.0,0.7784644194756555,1,6231.0,0.6671481303161612,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,33,0,1,1,3,3,4,3,3,3,1,0.12,0,0,1,1,2,9.507403306233716,2.772588722239781,2.772588722239781,2.70805020110221,2.1972245773362196,2.5649493574615367,0,0.875,0.75,0.9375,1,0,0.5,1,9980.0,1.3484969939879758,0,3737.0,3.601284452769601,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,35,1,1,2,3,3,1,4,2,4,0,0.22,0,1,3,18,5,9.112727543109182,2.302585092994046,2.302585092994046,2.1972245773362196,0.6931471805599453,2.1972245773362196,4,0.8,0.8,0.9,1,0,0.1,0,9980.0,0.9087174348697394,1,6231.0,1.455464612421762,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,35,0,3,3,3,1,1,3,3,3,1,0.15,0,1,3,23,4,8.297792626380861,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,4,0.6666666666666666,0.6666666666666666,0.4,0,0,0.6666666666666666,0,2670.0,1.503370786516854,0,2886.0,1.3908523908523909,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,31,1,3,4,3,2,4,4,2,4,0,0.22,0,1,3,7,4,8.68541582383069,2.3978952727983707,2.0794415416798357,2.0794415416798357,0.6931471805599453,2.0794415416798357,2,0.875,0.875,0.6363636363636364,0,0,0.125,0,5340.0,1.107677902621723,0,2886.0,2.0495495495495497,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,37,1,1,1,2,2,3,3,4,3,0,0.18,0,1,2,1,4,8.69851424787661,2.0794415416798357,2.0794415416798357,1.791759469228055,0.0,2.0794415416798357,0,0.625,0.875,0.875,2,1,0.0,0,5340.0,1.1222846441947565,0,6447.0,0.9295796494493563,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
78,32,1,1,1,3,2,4,2,3,4,1,0.22,0,1,3,1,3,8.726318950962243,2.302585092994046,2.302585092994046,2.1972245773362196,2.0794415416798357,2.1972245773362196,0,0.8,0.8,0.9,1,0,0.7,0,5340.0,1.1539325842696628,0,6447.0,0.955793392275477,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
79,38,0,1,4,3,2,4,4,3,3,0,0.11,0,0,2,29,5,7.786136437783072,2.3978952727983707,2.3978952727983707,1.3862943611198906,2.302585092994046,2.302585092994046,4,0.2727272727272727,0.8181818181818182,0.9090909090909091,7,0,0.8181818181818182,1,5340.0,0.45056179775280897,1,2886.0,0.8336798336798337,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,50,0,5,2,2,5,3,4,2,3,1,0.12,0,1,2,7,2,9.838468916161679,3.4011973816621555,3.332204510175204,1.3862943611198906,2.6390573296152584,2.1972245773362196,2,0.10714285714285714,0.2857142857142857,0.9,24,0,0.4642857142857143,1,19232.0,0.9744176372712147,1,3737.0,5.014717687985015,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,59,0,7,1,3,3,1,4,2,3,0,0.11,0,0,3,25,3,8.940891067785461,3.367295829986474,3.091042453358316,2.833213344056216,2.0794415416798357,2.302585092994046,4,0.7272727272727273,0.4090909090909091,0.7241379310344828,5,0,0.3181818181818182,1,9980.0,0.7652304609218437,1,6231.0,1.2256459637297383,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,36,0,1,3,3,3,3,2,3,3,0,0.13,0,3,2,8,3,9.219993629004321,2.8903717578961645,2.8903717578961645,2.70805020110221,2.5649493574615367,2.1972245773362196,2,0.7777777777777778,0.4444444444444444,0.9444444444444444,3,0,0.6666666666666666,1,9980.0,1.011623246492986,0,6811.0,1.4823080311261194,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84,55,0,2,4,3,4,3,3,3,3,1,0.14,0,3,2,8,3,9.59947282546345,3.091042453358316,1.791759469228055,0.0,0.0,1.0986122886681098,2,0.0,0.3333333333333333,0.22727272727272727,5,1,0.0,0,16154.0,0.9134579670669803,1,17454.5,0.8453980348907159,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
85,36,1,1,2,2,2,2,3,3,3,0,0.13,0,0,3,11,3,8.779557455883728,1.9459101490553132,1.9459101490553132,1.791759469228055,0.0,1.3862943611198906,3,0.7142857142857143,0.42857142857142855,0.8571428571428571,1,1,0.0,1,5340.0,1.2170411985018728,0,6447.0,1.0080657670234217,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
86,45,1,2,2,3,3,1,3,3,3,0,0.17,0,1,2,7,3,9.182455168486648,3.258096538021482,0.6931471805599453,0.0,0.0,0.0,2,0.0,0.0,0.038461538461538464,1,1,0.0,0,9980.0,0.9743486973947896,1,2887.5,3.3676190476190477,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,35,1,4,2,3,1,1,4,2,3,0,0.13,0,1,2,1,3,7.693937325509272,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,0.5,0.5,0.5,1,0,0.25,1,2670.0,0.8217228464419476,1,2887.5,0.7598268398268399,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,36,1,0,4,2,1,3,1,2,3,1,0.17,1,1,0,9,3,8.128290171607052,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,2,0.0,0.0,0.3333333333333333,1,1,0.0,0,2670.0,1.2689138576779027,0,2887.5,1.1733333333333333,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,59,0,7,1,2,2,3,4,2,3,0,0.11,0,0,2,1,1,8.607764889600624,3.044522437723423,1.6094379124341003,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,0.6,0.6,0.19047619047619047,1,0,0.2,1,5340.0,1.0249063670411984,0,6231.0,0.8783501845610656,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
94,29,1,0,3,3,1,2,4,3,4,0,0.23,0,1,3,2,3,7.902487437162855,1.9459101490553132,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003,0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1,1,0.0,0,2670.0,1.0123595505617977,0,2887.5,0.9361038961038961,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,31,1,1,3,3,1,2,2,3,3,0,0.17,0,0,4,1,4,7.824845691026856,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0,0.5,0.0,0.5,0,0,0.5,0,2670.0,0.9367041198501873,1,2887.5,0.8661471861471861,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,32,1,1,2,3,2,2,2,3,3,0,0.17,0,2,3,1,3,8.73568594451502,2.3978952727983707,2.3978952727983707,1.6094379124341003,0.0,2.302585092994046,0,0.36363636363636365,0.8181818181818182,0.9090909090909091,6,1,0.0,0,5340.0,1.1647940074906367,0,2887.5,2.154112554112554,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,36,0,3,2,4,1,4,2,3,3,0,0.12,0,0,3,6,3,8.019283792916793,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,2,0.0,0.0,0.16666666666666666,1,1,0.0,1,2670.0,1.1378277153558052,0,2886.0,1.0526680526680527,-1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
98,31,0,1,3,3,2,4,4,3,4,0,0.23,0,0,2,8,4,8.39502555744203,2.4849066497880004,2.4849066497880004,2.0794415416798357,0.6931471805599453,2.1972245773362196,2,0.5833333333333334,0.6666666666666666,0.9166666666666666,4,0,0.08333333333333333,0,5340.0,0.8284644194756554,1,6447.0,0.6862106406080347,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
100,35,1,0,3,2,2,1,2,3,3,0,0.14,0,0,2,1,4,8.369388996647842,2.833213344056216,2.772588722239781,2.6390573296152584,1.0986122886681098,2.1972245773362196,0,0.8125,0.5,0.8823529411764706,2,0,0.125,0,5340.0,0.8074906367041198,1,6231.0,0.6920237522067084,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,45,1,4,4,3,3,1,2,4,3,1,0.14,0,0,3,6,4,9.491450899044924,2.8903717578961645,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,1,0.0,0,9980.0,1.3271543086172344,0,3737.0,3.544286861118544,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
102,37,1,4,1,3,3,3,1,4,3,0,0.13,0,0,3,7,4,9.522593098362169,2.833213344056216,1.791759469228055,1.0986122886681098,0.0,1.0986122886681098,2,0.3333333333333333,0.3333333333333333,0.29411764705882354,3,1,0.0,1,9980.0,1.3691382765531062,0,3737.0,3.656408884131656,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,46,1,8,2,3,2,2,4,3,4,1,0.22,0,1,2,5,2,8.52158353971753,2.833213344056216,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,1,0.4,0.4,0.23529411764705882,2,1,0.0,0,5340.0,0.9402621722846441,1,3737.0,1.3435911158683436,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,30,1,1,4,2,2,4,3,2,3,1,0.12,0,2,1,1,1,8.5422759717837,2.3978952727983707,2.3978952727983707,2.1972245773362196,1.3862943611198906,0.0,0,0.7272727272727273,0.0,0.9090909090909091,2,0,0.2727272727272727,1,5340.0,0.9599250936329587,1,2886.0,1.776160776160776,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,35,1,1,2,2,1,3,1,3,3,0,0.18,0,0,3,1,3,7.958576903813898,1.9459101490553132,1.9459101490553132,1.6094379124341003,0.0,1.6094379124341003,0,0.5714285714285714,0.5714285714285714,0.8571428571428571,2,1,0.0,0,2670.0,1.0707865168539326,0,2887.5,0.9901298701298701,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,55,1,3,1,3,3,4,4,3,3,0,0.14,0,1,4,1,2,9.234056898593499,3.2188758248682006,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0.0,0.0,0.04,1,0,0.5,0,9980.0,1.0259519038076153,0,6231.0,1.6432354357246028,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
107,38,0,7,2,1,2,4,4,3,3,1,0.12,0,3,3,6,3,8.58110651715989,2.8903717578961645,2.6390573296152584,2.4849066497880004,0.6931471805599453,2.302585092994046,2,0.7857142857142857,0.6428571428571429,0.7222222222222222,2,0,0.07142857142857142,1,5340.0,0.997940074906367,1,2887.5,1.8455411255411256,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,34,1,1,1,3,2,2,3,3,3,0,0.15,0,0,2,1,2,8.372398606513004,1.791759469228055,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,0,0.3333333333333333,0.5,0.8333333333333334,3,0,0.16666666666666666,0,5340.0,0.8099250936329588,1,6447.0,0.6708546610826741,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,56,1,4,4,1,3,4,1,2,3,0,0.11,0,0,3,7,3,8.890272839380247,3.6375861597263857,1.9459101490553132,1.6094379124341003,0.0,1.0986122886681098,2,0.5714285714285714,0.2857142857142857,0.15789473684210525,2,1,0.0,1,9980.0,0.7274549098196392,1,6447.0,1.126105165193113,2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113,23,1,3,3,3,1,1,3,3,3,0,0.13,0,1,3,2,1,7.750614732770409,1.3862943611198906,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,1,2670.0,0.8696629213483146,1,3737.0,0.6213540272946213,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
116,51,1,3,4,3,1,4,2,3,4,0,0.23,0,2,4,9,4,7.638198244285779,2.3978952727983707,1.6094379124341003,1.0986122886681098,0.0,1.3862943611198906,2,0.4,0.6,0.36363636363636365,2,1,0.0,0,2670.0,0.7771535580524345,1,2886.0,0.718988218988219,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,30,1,1,3,2,2,4,1,3,3,0,0.19,0,3,3,2,3,8.331586243630754,2.4849066497880004,2.4849066497880004,2.3978952727983707,2.3978952727983707,2.1972245773362196,0,0.8333333333333334,0.6666666666666666,0.9166666666666666,1,0,0.8333333333333334,0,5340.0,0.7775280898876404,1,6811.0,0.6096021142269857,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,46,1,1,3,2,3,4,4,3,3,0,0.16,1,0,3,9,2,9.171599543659752,2.302585092994046,2.302585092994046,2.1972245773362196,1.6094379124341003,2.0794415416798357,2,0.8,0.7,0.9,1,0,0.4,0,9980.0,0.9638276553106212,1,6231.0,1.5437329481624138,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
119,40,1,1,3,2,4,2,4,2,4,0,0.22,0,1,3,1,4,9.510741216835738,3.1354942159291497,3.1354942159291497,1.3862943611198906,2.4849066497880004,2.4849066497880004,0,0.13043478260869565,0.4782608695652174,0.9565217391304348,19,0,0.4782608695652174,0,16154.0,0.8358920391234369,1,6811.0,1.9825282631038026,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,51,1,0,3,3,2,4,4,1,4,1,0.22,0,0,2,21,4,8.601901919343192,2.4849066497880004,2.3978952727983707,2.0794415416798357,0.6931471805599453,0.0,4,0.6363636363636364,0.0,0.8333333333333334,3,0,0.09090909090909091,0,5340.0,1.0189138576779027,0,6231.0,0.8732145722997914,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,30,0,1,3,2,2,2,2,2,3,1,0.12,0,3,4,4,2,8.558335134747413,2.4849066497880004,2.4849066497880004,2.1972245773362196,1.0986122886681098,2.0794415416798357,1,0.6666666666666666,0.5833333333333334,0.9166666666666666,3,0,0.16666666666666666,1,5340.0,0.9754681647940074,1,6231.0,0.8359813834055528,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,46,1,2,3,2,3,1,3,2,3,1,0.13,0,1,5,1,3,9.27556615689389,3.091042453358316,2.3978952727983707,2.302585092994046,2.302585092994046,1.791759469228055,0,0.8181818181818182,0.45454545454545453,0.45454545454545453,1,0,0.8181818181818182,1,9980.0,1.069438877755511,0,6811.0,1.5670239318749082,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,32,1,1,2,3,2,3,1,3,3,0,0.16,0,0,0,6,4,8.519390774959724,2.5649493574615367,2.4849066497880004,2.1972245773362196,1.791759469228055,2.0794415416798357,2,0.6666666666666666,0.5833333333333334,0.8461538461538461,3,0,0.4166666666666667,0,5340.0,0.9382022471910112,1,6231.0,0.8040442946557534,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,54,0,9,1,3,3,3,1,1,3,0,0.12,0,1,5,2,4,9.514141826307847,2.833213344056216,1.6094379124341003,1.3862943611198906,0.0,1.3862943611198906,0,0.6,0.6,0.23529411764705882,1,1,0.0,1,9980.0,1.357615230460922,0,3737.0,3.6256355365266257,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128,24,0,0,1,3,2,3,1,2,4,0,0.21,0,1,2,3,2,8.517193191416238,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1,0.5,0.5,0.6,1,1,0.0,0,5340.0,0.9361423220973782,1,6231.0,0.8022789279409405,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
129,28,1,1,2,3,2,3,2,4,3,0,0.15,0,0,3,4,3,8.348064228408266,1.791759469228055,1.791759469228055,1.6094379124341003,0.0,1.6094379124341003,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,1,1,0.0,0,5340.0,0.7904494382022472,1,6231.0,0.6774193548387096,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,58,1,0,4,3,4,3,3,2,3,0,0.13,0,0,1,10,4,9.537699784080726,3.6635616461296463,3.6375861597263857,2.3978952727983707,0.6931471805599453,2.1972245773362196,3,0.2631578947368421,0.21052631578947367,0.9487179487179487,27,0,0.02631578947368421,1,16154.0,0.8587346787173455,1,6231.0,2.2262879152623976,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,44,1,4,2,3,2,2,3,4,3,0,0.12,0,1,3,23,3,7.622174594817622,2.8903717578961645,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,4,0.5,0.5,0.16666666666666666,1,0,0.25,1,5340.0,0.3823970037453184,1,2886.0,0.7075537075537075,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,37,1,4,3,3,1,1,4,3,4,1,0.22,1,0,3,6,4,7.637234388789473,2.0794415416798357,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,2,0.5,0.5,0.375,1,1,0.0,0,2670.0,0.7764044943820225,1,3737.0,0.5547230398715547,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
134,32,1,1,4,3,1,1,4,3,3,0,0.13,0,0,2,1,1,7.9919305198524775,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.5,1,1,0.0,1,2670.0,1.1071161048689138,0,2887.5,1.0237229437229438,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,20,0,1,4,2,1,4,2,3,3,1,0.18,1,0,5,6,3,7.9817332866918855,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,2,0.0,0.0,0.5,1,0,0.5,0,2670.0,1.0958801498127342,0,2886.0,1.0138600138600138,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
138,34,0,1,1,3,2,3,3,3,3,0,0.14,0,0,3,6,4,8.478452363099807,2.833213344056216,2.833213344056216,2.6390573296152584,1.0986122886681098,2.3978952727983707,2,0.7647058823529411,0.5882352941176471,0.9411764705882353,3,0,0.11764705882352941,0,5340.0,0.900561797752809,1,2887.5,1.6654545454545455,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
139,37,1,5,3,2,2,4,4,4,3,0,0.14,0,1,2,2,2,8.549466751966532,2.8903717578961645,0.6931471805599453,0.0,0.0,0.0,0,0.0,0.0,0.05555555555555555,1,1,0.0,0,5340.0,0.9668539325842697,1,6811.0,0.7580384671854353,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140,59,0,9,3,2,5,4,4,3,4,0,0.21,0,1,3,2,4,9.844002905701236,3.4339872044851463,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,0.5,0.5,0.0967741935483871,1,0,0.5,0,19232.0,0.9798252911813644,1,17454.5,1.0796069781431723,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
141,50,0,3,1,3,5,2,1,2,3,1,0.19,0,0,1,1,3,9.807692255081262,3.367295829986474,2.1972245773362196,1.3862943611198906,0.0,2.0794415416798357,0,0.3333333333333333,0.7777777777777778,0.27586206896551724,5,1,0.0,0,19232.0,0.944883527454243,1,3737.0,4.8627241102488625,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
